"TweetID","User","Tweet","Latitude","Longitude","IsHashtag","IsURL","IsRetweet","Language","Category","W_#aksyonsahagupit","W_#rubyph","W_@_iancruz","W_@akosijaysent","W_@dzbb","W_@dzmmteleradyo","W_@gmanews","W_agutaya","W_all","W_ang","W_antas","W_at","W_bagyong","W_bilang","W_bukas","W_buong","W_catbalogan","W_city","W_cuyo","W_dahil","W_dec","W_dolores","W_eastern","W_evacuation","W_for","W_goods","W_gumaca","W_hangin","W_in","W_ipinagagamit","W_kuryente","W_laguna","W_lahat","W_magsaysay","W_manila","W_metro","W_muling","W_na","W_nang","W_ng","W_ni","W_of","W_palawan","W_pampanga","W_personnel","W_preso","W_ps36","W_quezon","W_rizal","W_romblon","W_rt","W_sa","W_samar","W_san","W_signal","W_tacloban","W_towns","W_transported","W_ulat","W_via","W_video","W_wala","N_#r","N_,_","N_._","N_/t","N_:/","N_:_","N_@d","N__#","N__@","N__a","N__b","N__h","N__k","N__m","N__n","N__s","N__v","N_a_","N_ac","N_ag","N_ah","N_al","N_an","N_as","N_at","N_ay","N_ba","N_bu","N_by","N_co","N_el","N_er","N_g_","N_ga","N_h_","N_ha","N_ia","N_il","N_in","N_la","N_li","N_ma","N_na","N_ng","N_on","N_ph","N_ro","N_ru","N_sa","N_t_","N_ta","N_te","N_to","N_tp","N_tt","N_ub","N_vi","N_yp","Length"
"4083","erinmnnsala","RT @TheUSTF: Hindi pa rin humuhupa yung ulan at baha. Tulad ng feelings ko sayo. #HugotSaTagUlan",,,"1","0","1","tl","O","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","3","1","0","0","2","0","1","1","1","3","1","2","0","0","0","1","0","0","0","1","0","0","0","0","2","0","1","1","0","1","2","1","0","1","0","2","0","2","0","0","0","0","0","0","1","3","0","1","1","2","19"
"4084","rtlovejolenz","@Jiyaaaaaaaaahh @RoseAnneLipat u too friend take care love view were okay pa naman dito sa rosario baha lang sa labas",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","3","1","2","1","2","2","1","0","0","2","0","1","1","1","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","1","1","0","0","1","2","1","1","0","2","1","3","20"
"4085","22Sinio","sarap megwele baha na baha na",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","2","0","1","6"
"4086","NathanTheSatan","@keBONGGGGG sa ycl bahang baha dito chill lang",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","2","0","2","0","1","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","2","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","1","8"
"4087","_KrloGrcia","@KeithPasco bahang baha hahah",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","0","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","1","0","2","0","0","4"
"4088","JeromeManaois","@talkdorty HAHHAHHA. Ill try. Baha na ata dito, first time ata. Kayo? Sigurado baha diyan.",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","1","1","0","4","0","1","0","1","3","0","1","0","0","0","0","0","5","0","0","0","0","0","0","2","0","0","2","1","1","0","3","0","1","1","2","1","0","0","0","0","0","1","0","0","2","0","0","21"
"4089","Artiistic","Pano kaya ako makakauwi bukas. Bahang-baha",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","1","0","0","0","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","1","0","1","1","0","2","0","0","7"
"4090","mairanosaurus","‚??@laurencesaulog: ano kaya feeling kapag bina-baha?‚?? May mga isdat hipon na mamaya sa sala",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","0","2","1","0","1","1","0","1","1","2","2","1","0","0","0","0","1","0","0","0","1","0","0","0","0","2","1","1","1","1","1","1","2","0","0","3","1","0","1","2","0","0","0","0","0","3","1","0","1","0","3","18"
"4091","Friendstagram","RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!",,,"0","0","1","tl","O","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","1","0","0","3","3","1","2","0","2","4","2","0","1","3","0","0","0","0","0","1","1","0","0","0","3","2","1","1","0","0","1","2","0","0","3","0","1","0","2","0","0","0","0","0","1","4","0","1","1","2","23"
"4092","kristine_azaula","Tama na mario! Bahang baha na dito! :3",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","2","0","0","1","0","0","0","0","0","2","0","0","0","0","1","0","2","0","0","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","1","0","2","0","0","10"
"4093","Brnqt16","Masyado na Malakas ang Ulan at Hangin .. ThankGod Kahit baha samin atlease di katulad ni Ondoy‚?¶ http://t.co/bBfn5TmN13",,,"0","1","0","tl","O","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","1","2","0","0","1","4","0","2","0","1","3","2","1","0","0","1","0","0","0","0","3","1","0","0","0","1","0","1","0","1","3","2","2","1","0","1","2","0","3","1","0","1","0","3","0","0","2","0","1","0","1","18"
"4094","abigailxgarcia","RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!",,,"0","0","1","tl","O","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","1","0","0","3","3","1","2","0","2","4","2","0","1","3","0","0","0","0","0","1","1","0","0","0","3","2","1","1","0","0","1","2","0","0","3","0","1","0","2","0","0","0","0","0","1","4","0","1","1","2","23"
"4095","solarflyer","RT @YunaTero: Lagpas Tao Baha Samin !  Pag Nakahiga :P :D",,,"0","0","1","tl","O","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","2","0","0","0","1","2","0","1","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","0","0","1","0","0","1","0","0","0","1","2","0","0","0","1","1","0","0","0","1","1","1","12"
"4096","BAYOlator","Oh no..pumasok na ang baha sa balur ko!!! #frustrated http://t.co/cNKRTNwZGB",,,"1","1","0","tl","O","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","1","1","0","0","0","1","1","0","1","0","1","0","2","0","1","0","1","0","0","1","0","1","1","0","0","0","1","0","2","0","0","1","0","1","1","0","0","1","0","1","1","0","1","0","1","0","0","1","1","2","0","1","13"
"4097","SarangMe19","grabeh ung baha! susme dito palang ako gil puyat hanggang tuhod na huhu asan na ba ung kotse ko?? LOL!",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","1","4","0","1","0","1","1","2","0","0","1","0","0","0","1","0","2","0","0","0","0","4","1","2","0","0","2","1","2","0","0","0","2","0","1","2","0","0","0","1","0","0","5","0","2","0","1","23"
"4098","imchaynepadilla","@janinevegaa edi sa baha ka na maligo..",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","8"
"4099","AjTansi1","RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!",,,"0","0","1","tl","O","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","1","0","0","3","3","1","2","0","2","4","2","0","1","3","0","0","0","0","0","1","1","0","0","0","3","2","1","1","0","0","1","2","0","0","3","0","1","0","2","0","0","0","0","0","1","4","0","1","1","2","23"
"4100","samdena_","RT @TheUSTF: Hindi pa rin humuhupa yung ulan at baha. Tulad ng feelings ko sayo. #HugotSaTagUlan",,,"1","0","1","tl","O","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","3","1","0","0","2","0","1","1","1","3","1","2","0","0","0","1","0","0","0","1","0","0","0","0","2","0","1","1","0","1","2","1","0","1","0","2","0","2","0","0","0","0","0","0","1","3","0","1","1","2","19"
"4101","stickerhappy99","@iamiguelrojales baha ee!!! HAHAHA!!!",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","6"
"4102","tafhungg","RT @chicoloco_yesfm: Sa mga kagigising lang diyan... TULOG ULEEETTT....!!!! Haha! Pag-ingatan niyo mga pagmumukha niyo ha. Maulan. Baha. NG‚?¶",,,"0","0","1","tl","O","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","2","3","0","0","4","0","2","0","1","2","3","4","0","0","0","0","0","0","0","5","2","0","0","0","3","3","1","1","0","0","1","1","2","1","3","2","0","1","0","0","0","0","0","0","0","4","0","1","1","1","26"
"4103","nenenitaxx_","RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!",,,"0","0","1","tl","O","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","1","0","0","3","3","1","2","0","2","4","2","0","1","3","0","0","0","0","0","1","1","0","0","0","3","2","1","1","0","0","1","2","0","0","3","0","1","0","2","0","0","0","0","0","1","4","0","1","1","2","23"
"4104","MariaIvanaaa","@RRNurMed_o9 Just saw it now. Di naman baha dito samin. Ikaw, kamusta?",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","2","0","2","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","2","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","2","16"
"4105","AwesomeDeeeJay","@Lhaicnelav Ay baha na siguro dyan no? Hahahaha. Oo nga e okay lang walang pasok haha sana pati bukas",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","1","4","0","5","1","2","3","3","1","0","0","0","0","0","0","0","8","0","0","1","0","2","1","2","0","0","1","0","0","0","0","0","2","0","1","2","0","0","0","2","1","2","3","0","1","0","1","21"
"4106","yunishapayat","Lakas ng ulan tologo </3 baha na dito samen . #MarioPH",,,"1","0","0","tl","O","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","1","0","0","0","0","0","1","0","1","0","1","2","2","1","0","2","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0","1","11"
"4107","itsJayssaYobab","@wishangg mahal ko din buhay mo bebe :(( baha na dyan sa marikina? Kau ba binaha din?",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","4","0","0","1","2","0","3","0","1","0","1","0","0","0","0","0","0","0","0","5","0","0","1","0","1","0","5","0","0","0","0","2","0","0","3","0","0","0","3","0","0","0","0","0","1","1","0","2","0","1","19"
"4108","saphuge","@saplofaaart pota baha man palan hahaha maray kamo jan mayayaman dae binabaha",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0","0","0","1","0","0","1","4","0","4","0","0","1","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","2","0","0","0","1","1","0","1","3","1","0","0","1","0","0","0","0","0","3","0","0","2","0","1","12"
"4109","janinevegaa","@myyreeeaal non-sense naman kung maliligo ako na may baha diba hay",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","1","0","0","0","0","0","0","2","1","0","1","0","0","0","3","0","0","0","0","2","0","0","0","2","0","0","0","0","1","0","1","0","1","1","0","1","0","0","2","1","0","0","2","0","0","0","0","0","2","1","0","2","0","0","11"
"4110","SofiaLouiseee_","RT @TheUSTF: Yang baha at ulan? Parang feelings ko. Ngayon lang yan. Bukas makalawa, wala na rin to. Maghintay ka lang! #HugotSaTagUlan",,,"1","0","1","tl","O","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","1","0","3","2","0","2","7","0","1","1","0","6","2","3","0","1","0","1","0","0","0","1","0","0","1","0","3","1","2","1","1","1","2","2","0","2","2","0","1","2","1","0","0","0","1","0","2","6","0","1","1","1","29"
"4111","redgeontherocks","@jamespierced umapaw na ilog malapit samin ol baha na pinasok na bahay namin nsa 2ndflr na kami ng bahay.",,,"0","0","0","tl","O","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","0","0","1","0","0","0","3","0","0","1","0","1","3","0","1","1","7","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","3","0","0","0","1","1","0","0","1","0","0","0","6","0","0","0","1","0","2","1","0","3","0","2","20"
"4112","jeriminion","@annndiosa p.noval ka diba? Hahaha!! Malay ko ba kung bigla ka magpakawarrior tas lumusong ka sa baha =)))",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","0","0","0","0","0","0","0","1","0","2","1","0","3","0","1","2","0","0","0","0","0","0","0","0","0","4","0","0","0","0","2","0","3","0","1","0","0","5","0","1","2","1","0","0","0","0","0","0","1","0","1","2","0","3","0","2","22"
"4113","Telleeee13","RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!",,,"0","0","1","tl","O","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","1","0","0","3","3","1","2","0","2","4","2","0","1","3","0","0","0","0","0","1","1","0","0","0","3","2","1","1","0","0","1","2","0","0","3","0","1","0","2","0","0","0","0","0","1","4","0","1","1","2","23"
"4114","JenMarquez_","@SienlovesU baha sa labasan!!",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","2","5"
